fullStreetName,CoordList
BENJAMIN DR,"[(-89.28709708502153, 43.14063030683076), (-89.288493285666, 43.14156448297609), (-89.2893127704629, 43.14211276550936)]"
BENNETT CT,"[(-89.49890344179421, 43.0318109892641), (-89.49888084276178, 43.032266465146755)]"
BEDNER RD,"[(-89.52538421559427, 43.028315570997705), (-89.52539795449697, 43.02609559120112)]"
BEDNER RD,"[(-89.52538328991687, 43.0286497710412), (-89.52538421559427, 43.028315570997705)]"
BENTLEY GREEN,"[(-89.53828560484783, 43.0417393310632), (-89.53827867908561, 43.04173105259238), (-89.53827232962858, 43.04172252870701), (-89.5382665724737, 43.041713782793714), (-89.53826142115699, 43.04170483464128), (-89.53825689044984, 43.0416957085377), (-89.53825299021183, 43.041686426975765), (-89.53824973030402, 43.041677013348355), (-89.53824712058754, 43.041667491048315), (-89.5382451660165, 43.04165788437362), (-89.53824387277403, 43.04164821852106), (-89.53824324335818, 43.04163851689093), (-89.5382432790416, 43.0416288037849), (-89.53824398110038, 43.04161910530483), (-89.53828646595218, 43.04133506269312), (-89.53828687634746, 43.04132427987755), (-89.5382880267709, 43.041313526014626), (-89.53828991481872, 43.04130282811008), (-89.53829253440577, 43.041292213173236), (-89.53829588067563, 43.04128170911239), (-89.53829994385838, 43.041271341140394), (-89.538304714189, 43.04126113717048), (-89.53831017944329, 43.041251122417954), (-89.5383163261715, 43.041241322999596), (-89.53832313723746, 43.041231762335364), (-89.53833059673556, 43.041222465644516), (-89.53833868630417, 43.041213457248325), (-89.53834738389526, 43.04120475877172), (-89.53835666746073, 43.04119639183955), (-89.53836651495605, 43.04118837987686), (-89.53837689941946, 43.04118074181318), (-89.53838779511659, 43.041173496576796), (-89.53839917631475, 43.04116666399602), (-89.53841101113869, 43.041160260305084), (-89.53842327016757, 43.04115430173572), (-89.53843592398059, 43.041148804519565), (-89.53844893947038, 43.0411437821918), (-89.5384622835263, 43.041139246487305), (-89.53847592181228, 43.04113521004252), (-89.53848981875991, 43.04113168279455), (-89.53850394248082, 43.04112867377682), (-89.53851825372014, 43.04112619023009), (-89.5385327181316, 43.04112423939004), (-89.53854729768096, 43.0411228248957), (-89.53856195556256, 43.04112195128508), (-89.53857665619294, 43.041121620394506), (-89.53894264842857, 43.0411123949553), (-89.53896216692391, 43.04111210590454), (-89.53898168753933, 43.04111228760512), (-89.53900118941209, 43.04111293917803), (-89.5390206516794, 43.04111405974463), (-89.53904005347849, 43.041115648426086), (-89.5390593739449, 43.04111770344355), (-89.53907859098699, 43.04112022301937), (-89.53909768619282, 43.041123204472086), (-89.53911663623845, 43.04112664332513), (-89.53913542271188, 43.041130536896944), (-89.53915402597067, 43.041134880707254), (-89.5391724226925, 43.04113967117952), (-89.53923781895539, 43.04115397363131), (-89.53930341309635, 43.04116777628297), (-89.53936920142729, 43.0411810764376), (-89.53943517412782, 43.04119387320483), (-89.53950132628448, 43.04120616478913), (-89.53956764807504, 43.04121794940011), (-89.5396341345894, 43.041229227042436), (-89.53970077723079, 43.04123999502437), (-89.53976756986185, 43.041250253352), (-89.53981611043383, 43.04125825043094), (-89.53986448391227, 43.04126677782507), (-89.53991267679456, 43.041275832848065), (-89.53996068171715, 43.04128541460772)]"
BENTLEY GREEN,"[(-89.53996068171715, 43.04128541460772), (-89.54004566539645, 43.04130701881731), (-89.54007384123962, 43.04131491524683), (-89.5401022469169, 43.04132235327736), (-89.5401308701494, 43.041329329321), (-89.54015969497834, 43.04133584069355), (-89.54018871035012, 43.04134188290589), (-89.54021790030953, 43.04134745507412), (-89.54024725011969, 43.04135255181265), (-89.54027674628132, 43.04135717313541), (-89.54030637528638, 43.041361314555544), (-89.54033612118137, 43.04136497608951), (-89.54036596923271, 43.041368154151996), (-89.54039590716832, 43.04137084875557), (-89.54042591780207, 43.041373057217605), (-89.5404559876347, 43.041374779552), (-89.54162229100685, 43.041466765320884)]"
BENTLEY GREEN,"[(-89.54162229100685, 43.041466765320884), (-89.54220900220471, 43.04153292594479)]"
BERGEN ST,"[(-89.31394070422364, 43.08864590083852), (-89.31393009263692, 43.088639392071954), (-89.3139199373466, 43.08863250299342), (-89.31391026411255, 43.08862525072931), (-89.31390109869305, 43.08861765330609), (-89.3138924619324, 43.08860972964578), (-89.3138843771295, 43.088601499572725), (-89.3138768638988, 43.08859298290783), (-89.31386993939391, 43.088584202170004), (-89.3138636244558, 43.088575178081356), (-89.31385793132232, 43.088565934956364), (-89.3138528759205, 43.08855649441256), (-89.31384847048972, 43.08854687986423), (-89.31361322966038, 43.08787253167398)]"
BERGEN ST,"[(-89.31361322966038, 43.08787253167398), (-89.31343786046813, 43.08742071242665), (-89.31343418683554, 43.08740847926142), (-89.31343119864802, 43.087396145036), (-89.31342889954955, 43.08738373225647), (-89.31342729441545, 43.08737126162982), (-89.31342638566639, 43.08735875296062), (-89.31342617326523, 43.08734622695117), (-89.31342665962961, 43.08733370520619), (-89.31342784226463, 43.08732120932576), (-89.31342972113647, 43.08730875821188), (-89.31343229129264, 43.08729637436248), (-89.31343554901349, 43.08728407757605), (-89.31343948934972, 43.08727188855022), (-89.31344410489753, 43.08725982708013), (-89.31344938824982, 43.08724791476108), (-89.31345533200613, 43.08723616958793), (-89.31346192384878, 43.08722461225122), (-89.3134691539179, 43.08721326254377), (-89.31347701113043, 43.08720213755676), (-89.31348548071419, 43.08719125707827), (-89.31349455035492, 43.08718063999864), (-89.31350420283086, 43.08717030250319), (-89.31351442337323, 43.087160262579744)]"
BERKLEY CIR,"[(-89.51110404930414, 43.025539115760445), (-89.51084763232865, 43.025348020594095), (-89.51083077800273, 43.02533774629223), (-89.51081345442061, 43.02532789990388), (-89.51079568368075, 43.025318492213046), (-89.5107774866546, 43.02530953400463), (-89.5107588842137, 43.025301036063674), (-89.51073989845634, 43.02529300917415), (-89.51072054902178, 43.02528546052152), (-89.51070086168883, 43.025278400887075), (-89.51068085732358, 43.02527183745534), (-89.51066055924701, 43.02526577830906), (-89.51063999200454, 43.025260229729966), (-89.51061917891714, 43.02525519980084), (-89.51059814452611, 43.025250692103015), (-89.51057691215108, 43.025246713819236), (-89.51055550756016, 43.025243268529934), (-89.5105339552947, 43.02524035981653), (-89.51051228112526, 43.02523799305969), (-89.51049050836116, 43.02523616824131), (-89.51046866522537, 43.02523488984016), (-89.51044677380153, 43.02523415873929), (-89.51042486230628, 43.02523397491683), (-89.51040295405004, 43.025234339255), (-89.51038107602257, 43.025235251732916), (-89.51035925275724, 43.025236710531466), (-89.51033751001445, 43.02523871383069)]"
BERKLEY DR,"[(-89.51110404930414, 43.025539115760445), (-89.51148051297736, 43.02528501299738), (-89.51149881807355, 43.02527029450369), (-89.51151656565052, 43.02525521189755), (-89.5115337397753, 43.02523977599308), (-89.51155032942616, 43.02522400030077), (-89.5115663198969, 43.0252078956337), (-89.5115817013901, 43.02519147370117), (-89.51159646043055, 43.025174748015715), (-89.51161058844764, 43.025157730285585), (-89.51162407196622, 43.025140434023264), (-89.51163690119036, 43.025122871838185), (-89.51164906755346, 43.02510505813903), (-89.51166056125841, 43.02508700463509), (-89.51167137374009, 43.025068726635176), (-89.51168149642949, 43.0250502367477), (-89.5116909219884, 43.02503155028048), (-89.51169964430288, 43.02501268074011), (-89.51170765480536, 43.024993641635156), (-89.51171494738446, 43.02497444827236), (-89.51172151960687, 43.024955114155475), (-89.51172736290896, 43.02493565549334), (-89.51173247485866, 43.02491608668964), (-89.51173685056906, 43.02489642125008), (-89.51174048761062, 43.02487667537852), (-89.51174338355146, 43.02485686347876), (-89.511745534734, 43.024837000855584), (-89.51174693995307, 43.02481710191177), (-89.511747599233, 43.02479718284926), (-89.51175920729874, 43.024356794658345)]"
BERKLEY DR,"[(-89.50926657521251, 43.025993136132065), (-89.50928270570853, 43.02600260831593), (-89.50929927973223, 43.026011658908146), (-89.5093162764105, 43.02602027622296), (-89.50933367609824, 43.026028449473884), (-89.50935145792612, 43.0260361696755), (-89.50936959734041, 43.026043425144884), (-89.50938807347424, 43.026050208696944), (-89.50940686423118, 43.02605651134722), (-89.50942594506257, 43.02606232501329), (-89.50944529264893, 43.02606764341206), (-89.50946488244271, 43.026072459361174), (-89.50948469235135, 43.02607676657662), (-89.50950469537594, 43.02608055967828), (-89.50952486820098, 43.026083835083355), (-89.50954518505438, 43.02608658741077), (-89.50956562139486, 43.02608881397887), (-89.5095861526811, 43.026090512106045), (-89.50960675191811, 43.0260916791125), (-89.51007136754134, 43.02609873375294), (-89.51009243519444, 43.02609886428508), (-89.51011349718972, 43.02609846915326), (-89.51013452898707, 43.02609754657609), (-89.51015550605281, 43.02609609927282), (-89.5101764038508, 43.02609412816245), (-89.51019719662048, 43.02609163596519), (-89.51021786228198, 43.026088625398344), (-89.51023837630291, 43.02608510008137), (-89.51025871415102, 43.026081063633654), (-89.5102788537503, 43.02607652147297), (-89.51029877056976, 43.02607147811888), (-89.51031844008101, 43.02606593989106), (-89.51033784266312, 43.02605991310566), (-89.51035695256098, 43.02605340408337), (-89.51037575015742, 43.02604642184056), (-89.51039421215246, 43.02603897359623), (-89.51041231770229, 43.02603106836773), (-89.51043004596306, 43.02602271517239), (-89.5104473748642, 43.02601392302856), (-89.51046428601965, 43.02600470365201), (-89.51048075981258, 43.02599506605913), (-89.51049677540324, 43.02598502196771), (-89.51051231563378, 43.02597458399262), (-89.51052736211825, 43.02596376384982), (-89.51110404930414, 43.025539115760445)]"
BERKSHIRE RD,"[(-89.49388059202522, 43.04565343886769), (-89.49584687574814, 43.04569488866318), (-89.4958663689791, 43.04569570061401), (-89.49588588980885, 43.04569598778124), (-89.49590541246172, 43.045695747481055), (-89.49592490871177, 43.045694980631836), (-89.4959443540148, 43.04569368814945), (-89.49596372137314, 43.04569187185155), (-89.4959829850186, 43.045689535355265), (-89.49600211795368, 43.04568668047822), (-89.4960210944101, 43.04568331083755), (-89.49603988862306, 43.04567943275069), (-89.49605847727881, 43.045675049833335), (-89.49607683215802, 43.045670168404335), (-89.4960949299504, 43.04566479477974), (-89.49611274734767, 43.045658937075686), (-89.49613025735894, 43.045652602510515), (-89.49614743913172, 43.04564580009903), (-89.49616426813165, 43.04563853885829), (-89.4961807210529, 43.0456308287046), (-89.49619677581694, 43.04562267955368), (-89.49621241157452, 43.045614103120535), (-89.49622760747548, 43.04560511022009), (-89.49624234144565, 43.04559571436849), (-89.49625659386324, 43.045585927279866), (-89.49627034633485, 43.04557576156793)]"
TIMBERWOOD CT,"[(-89.50780188944263, 43.01510253518042), (-89.5078156556049, 43.01473084795632)]"
BERNARD CT,"[(-89.401609422893, 43.07096471909925), (-89.40159492978432, 43.07153098208963)]"
BERNWICK CIR,"[(-89.50546259740537, 43.02513568508108), (-89.50588093638477, 43.02513263807146), (-89.50590618815593, 43.02513167447964), (-89.50593139630547, 43.02513020955265), (-89.5059565412011, 43.025128241504675), (-89.50598160321785, 43.0251257739506), (-89.50600656395268, 43.02512280690392), (-89.50603140623551, 43.025119344877844), (-89.50605611166327, 43.02511538788597), (-89.50608066183916, 43.02511094044244), (-89.50610503713824, 43.02510600616209), (-89.50612922161369, 43.02510058685708), (-89.50615319564301, 43.0250946879425), (-89.50617694328321, 43.02508831393078), (-89.50620044613612, 43.02508146843603), (-89.5062236870344, 43.02507415777175)]"
BERRY LN,"[(-89.35837555151501, 43.04534333216538), (-89.35719072898931, 43.04532937466825)]"
BERWYN DR,"[(-89.4611162584676, 43.057663035289586), (-89.46111344408186, 43.0567332401014)]"
BERWYN DR,"[(-89.46111192243534, 43.058569003378466), (-89.46111358576573, 43.05823900358621), (-89.46110989026845, 43.05794845180517), (-89.4611162584676, 43.057663035289586)]"
BERWYN DR,"[(-89.46112418060281, 43.06090501530132), (-89.46112302838056, 43.06023011445102)]"
BERWYN DR,"[(-89.4611159546348, 43.05939986102636), (-89.46111192243534, 43.058569003378466)]"
BERWYN DR,"[(-89.46112302838056, 43.06023011445102), (-89.4611159546348, 43.05939986102636)]"
BERWYN DR,"[(-89.46111344408186, 43.0567332401014), (-89.46111337731327, 43.05672082047051), (-89.46111264404102, 43.05670841186746), (-89.46111124427861, 43.05669603499456), (-89.46110917926526, 43.05668370785354), (-89.46110645269574, 43.05667144934528), (-89.46110306949335, 43.05665928017054), (-89.46109903335157, 43.05664721742988), (-89.46109435287615, 43.05663528182293), (-89.46108903298796, 43.05662349044976), (-89.46108308351847, 43.05661186130913), (-89.46107651307264, 43.0566004142003), (-89.46106933270866, 43.05658916622149), (-89.46106155225668, 43.056578133571044), (-89.46105318523094, 43.05656733514658), (-89.4610442439164, 43.056556787145624), (-89.46096778511611, 43.05647799263529)]"
BERWYN DR,"[(-89.46096778511611, 43.05647799263529), (-89.46085676515263, 43.056383641525365)]"
BETTYS LN,"[(-89.49292857774692, 43.03810485749266), (-89.49347133543162, 43.03810932277106), (-89.49349289109291, 43.03810985300731), (-89.4935144117592, 43.03811089272269), (-89.4935358753402, 43.038112439230616), (-89.49355726097497, 43.03811449164406), (-89.49357854534624, 43.03811704727729), (-89.49359970636478, 43.03812010434387), (-89.49362072316644, 43.038123659256556), (-89.4936415724328, 43.03812770842948), (-89.49366223329868, 43.038132247375245), (-89.49368268367164, 43.03813727160717), (-89.4937029039124, 43.03814277573707), (-89.49372287192757, 43.03814875437815), (-89.49374256807675, 43.03815520124217), (-89.49376197026542, 43.03816211004222), (-89.49378106007802, 43.038169472689), (-89.49379981664615, 43.03817728199493), (-89.49381822155416, 43.03818552987065), (-89.49383625515847, 43.03819420732758), (-89.49425256586511, 43.03842321432425), (-89.49426719702552, 43.03843098114569), (-89.49428224978753, 43.03843830124589), (-89.49429769836927, 43.03844516383966), (-89.49431351576075, 43.03845155724241), (-89.49432967740611, 43.038457469768126), (-89.4943461550713, 43.038462892433316), (-89.49436292174941, 43.03846781625384), (-89.49437994920633, 43.03847223224625), (-89.49439720798293, 43.03847613322821), (-89.49441467107542, 43.03847951291586), (-89.49443230779956, 43.03848236592786), (-89.49445008869829, 43.03848468688206), (-89.49446798431673, 43.03848647219655), (-89.49448596397376, 43.038487719190336), (-89.49450399821447, 43.03848842428163), (-89.49452205758907, 43.03848858838907), (-89.49454011019056, 43.038488209732556), (-89.4947212224503, 43.038475839206086)]"
BETTYS LN,"[(-89.48978734034505, 43.03814396303232), (-89.49091639131336, 43.038131461306534)]"
BETTYS LN,"[(-89.49091639131336, 43.038131461306534), (-89.49292857774692, 43.03810485749266)]"
BEVERLY RD,"[(-89.44671778626477, 43.03692207594631), (-89.44859812631475, 43.036931343860886)]"
BEVERLY RD,"[(-89.44359886070511, 43.03690480812109), (-89.44671778626477, 43.03692207594631)]"
BEWICK DR,"[(-89.30357251941864, 43.106681748021444), (-89.30352194307827, 43.10863532936215)]"
BEWICK DR,"[(-89.30352194307827, 43.10863532936215), (-89.30349051312858, 43.1100264246996), (-89.30349027360172, 43.110033402907426), (-89.30348933633444, 43.110040348888376), (-89.30348770876715, 43.11004722664629), (-89.3034853995723, 43.11005399838605), (-89.30348241987426, 43.110060629015265), (-89.30347878571494, 43.11006708164661), (-89.30347451681654, 43.110073322096696), (-89.30346963658523, 43.11007931708615), (-89.30346417211105, 43.11008503423948), (-89.30345815048055, 43.110090442981395), (-89.30345160368924, 43.110095515441955), (-89.303444569877, 43.11010022285745), (-89.30343708348947, 43.11010454096096), (-89.30342918634346, 43.11010844549312), (-89.30342092147582, 43.11011191669633), (-89.30341233069292, 43.11011493571187)]"
BIG SKY DR,"[(-89.51977440119333, 43.060449718572414), (-89.51977460727797, 43.060579688197066)]"
BIG SKY DR,"[(-89.51768538473766, 43.058525927316204), (-89.51834166930078, 43.05853286225854), (-89.51907094464956, 43.05854056427584), (-89.51909297470532, 43.05854145023285), (-89.51911496978799, 43.0585427322617), (-89.51913691393925, 43.058544409475815), (-89.51915879611063, 43.05854648098446), (-89.51918417305485, 43.05854938662562), (-89.51920942563277, 43.058552822528746), (-89.51923453420062, 43.05855678601025), (-89.51925947911218, 43.05856127258636), (-89.51928423827017, 43.05856628047576), (-89.51930879202536, 43.05857180339447), (-89.51933312196155, 43.05857783865792), (-89.51935720597587, 43.0585843808844), (-89.51938102687532, 43.058591424688025), (-89.5194045625555, 43.05859896378697), (-89.51942779582198, 43.05860699189538), (-89.51945070702679, 43.05861550362938), (-89.51947327774639, 43.05862449180402), (-89.5194954895559, 43.058633948334204), (-89.51951732403185, 43.05864386603501), (-89.51953876274928, 43.0586542368213), (-89.5195597897367, 43.05866505170587), (-89.51958038656912, 43.058676302603644), (-89.51960053850253, 43.05868798052637), (-89.51962022587989, 43.05870007468975), (-89.51963943518615, 43.05871257700459), (-89.5196581504439, 43.05872547488319), (-89.51967635568286, 43.0587387602385), (-89.51969403615455, 43.058752421381946), (-89.51971117833786, 43.05876644662389), (-89.51972776625813, 43.05878082517697), (-89.5197437888478, 43.05879554444932), (-89.5197592313595, 43.058810593652545), (-89.5197740814982, 43.05882596019579), (-89.51978832819471, 43.058841630587246), (-89.51980195915516, 43.058857593136125), (-89.51981496208285, 43.058873834351665), (-89.51982732836497, 43.05889034163992), (-89.51983904693083, 43.058907100608806), (-89.51985010793852, 43.05892409776536), (-89.51986050277512, 43.058941320515636), (-89.51987022404944, 43.05895875266426), (-89.51987926192105, 43.058976381618244), (-89.51988760900144, 43.05899419298245), (-89.51989526035588, 43.05901217145939), (-89.5199022085959, 43.05903030265386), (-89.519908448788, 43.05904857216851), (-89.51991397476984, 43.059066964706844), (-89.51991878160635, 43.05908546497149), (-89.51992286682061, 43.059104059463), (-89.51992622792974, 43.059122731081565), (-89.51992885877267, 43.05914146543091), (-89.51993076055197, 43.059160247208155), (-89.51993192956014, 43.059179061114705), (-89.51993236699978, 43.05919789184789), (-89.51993207039078, 43.05921672410792), (-89.51993104093575, 43.059235542592006), (-89.51992927860977, 43.059254331998375), (-89.51992678707026, 43.05927307702207), (-89.51992356506342, 43.0592917614622), (-89.51979979855669, 43.060087292917196), (-89.51979441200349, 43.060127439508186), (-89.51978966628414, 43.06016763055745), (-89.51978556138847, 43.06020785886428), (-89.51978209731058, 43.06024811992818), (-89.51977927404319, 43.06028840834861), (-89.51977709280509, 43.060328717823886), (-89.5197755535889, 43.06036904295331), (-89.51977465638745, 43.060409378336324), (-89.51977440119333, 43.060449718572414)]"
BIRCH AVE,"[(-89.43871711807408, 43.058274174513045), (-89.44189473629598, 43.05826750207869)]"
BIRCH AVE,"[(-89.44189473629598, 43.05826750207869), (-89.44370229657692, 43.05825448644036)]"
BIRCH AVE,"[(-89.44370229657692, 43.05825448644036), (-89.4456202338363, 43.058265598350296)]"
BILTMORE LN,"[(-89.291821030265, 43.14612151518033), (-89.29219632696925, 43.14620279687811), (-89.29223719470785, 43.14621087296121), (-89.2922778646717, 43.146219471758556), (-89.29231832211637, 43.146228590553335), (-89.29235855475811, 43.1462382257315), (-89.29239855153637, 43.14624837638062), (-89.29243830017097, 43.146259037086566), (-89.29247778714492, 43.14627020603401), (-89.29251700140533, 43.146281878710354), (-89.29255592943693, 43.1462940524002), (-89.29259456264343, 43.14630672349376), (-89.29263288505477, 43.14631988747287), (-89.29267088807454, 43.146333540727696), (-89.29270855942049, 43.14634767874425), (-89.29274588557908, 43.146362297907196), (-89.29278285795759, 43.14637739280664), (-89.2928194630443, 43.14639295892716), (-89.2928556910153, 43.14640899175758), (-89.29289152958808, 43.14642548678394), (-89.29292696894048, 43.14644243859497), (-89.29296199678994, 43.146459842676656), (-89.2929966045472, 43.146477691819044), (-89.29303077992776, 43.146495982408304), (-89.29306451188198, 43.146514708131605), (-89.2930900447174, 43.146529341790895), (-89.29311530537618, 43.14654422446304), (-89.29314549794789, 43.14656255823493), (-89.29317528044741, 43.14658124797317), (-89.29320464427954, 43.146600289167864), (-89.29323358330952, 43.14661967641193), (-89.29326208771462, 43.146639404294014), (-89.29329015258558, 43.14665946920864), (-89.29331776933267, 43.146679863945614), (-89.29334493058978, 43.14670058399663), (-89.29337162899269, 43.146721623953155), (-89.29339816535933, 43.146744323489536), (-89.29342416755914, 43.1467673509525), (-89.29344963068797, 43.146790700036384), (-89.29347454615595, 43.14681436353105), (-89.29349890783166, 43.14683833422926), (-89.29352270589386, 43.1468626058197), (-89.2935459366696, 43.146887171097916), (-89.29356859156879, 43.146912022853776), (-89.29359066445788, 43.146937154780126), (-89.29361214921096, 43.14696255696947), (-89.29363303846137, 43.14698822491336), (-89.29365332731041, 43.147014149605766), (-89.29387876698131, 43.14730375465759), (-89.29389551453286, 43.14732790125898), (-89.2939117749348, 43.14735222553038), (-89.29392754696863, 43.14737672207004), (-89.29394282449701, 43.14740138637085), (-89.293957605074, 43.14742621212967), (-89.29397428787117, 43.14745549906708), (-89.2939902794032, 43.14748499134913), (-89.29400557476907, 43.147514680869904), (-89.29402017029707, 43.14754455952468), (-89.29403405986058, 43.14757461740583), (-89.29404724101698, 43.14760484641019), (-89.2940597100982, 43.14763523663271), (-89.294071462205, 43.1476657790674), (-89.2940824936654, 43.14769646560949), (-89.29409280203862, 43.14772728725552), (-89.29410238365654, 43.147758234100586), (-89.29411123730941, 43.14778929624251), (-89.29411935809406, 43.147820466475316), (-89.29412674480277, 43.147851733996646), (-89.2941333962238, 43.147883089804374), (-89.29413930745588, 43.14791452579244), (-89.29414447974978, 43.14794603116109), (-89.29414890943703, 43.14797759600544), (-89.29415234337911, 43.14800681589939), (-89.29415514170834, 43.14803607198645), (-89.2941573044387, 43.148065357065875), (-89.29415882912582, 43.14809466393433), (-89.29415971701486, 43.148123984492344), (-89.29415996812001, 43.148153311539254), (-89.29415958122608, 43.148182637873006), (-89.29415868656363, 43.14820905004443), (-89.29415712443635, 43.14823780170643), (-89.2941549489363, 43.14826653198061), (-89.29415216130502, 43.14829523456771), (-89.29414865037106, 43.14832475542899), (-89.29414449292152, 43.14835423056281), (-89.29413968773912, 43.14838365366713), (-89.29413423730034, 43.14841301574373), (-89.29412814284868, 43.14844230959316), (-89.29412140562557, 43.14847152891611), (-89.29411402810747, 43.14850066471426), (-89.29410601153788, 43.1485297097882), (-89.29409735716204, 43.14855865603837), (-89.29408806868021, 43.14858749716807), (-89.29407814856503, 43.14861622597929), (-89.29406759806379, 43.1486448334723), (-89.29405642087676, 43.14867331335041), (-89.2938680757207, 43.14912784286474), (-89.2934769208276, 43.150071784717206), (-89.2934654879587, 43.15010469358923), (-89.29345476781616, 43.1501377319738), (-89.29344476165124, 43.150170889971456), (-89.29343547439929, 43.15020415948716), (-89.29342690730773, 43.15023753242168), (-89.29341906285333, 43.150271000677094), (-89.29341194228546, 43.15030455525408), (-89.29340554807902, 43.15033818895481), (-89.29339988148523, 43.15037189187984), (-89.29339494374975, 43.15040565682992), (-89.29339073612384, 43.15043947390558), (-89.29338726108247, 43.150473335908906), (-89.29338451741637, 43.15050723383776), (-89.29338250760249, 43.150541159594106), (-89.29338123043146, 43.150575104175736), (-89.29338068715082, 43.15060905948322), (-89.29338087778078, 43.150643016515815), (-89.29338180233948, 43.15067696717257)]"
BILTMORE LN,"[(-89.29173813229747, 43.14610356119541), (-89.291821030265, 43.14612151518033)]"
BILTMORE LN,"[(-89.29338180233948, 43.15067696717257), (-89.29338558128504, 43.150706881431766), (-89.29339010532944, 43.15073674072266), (-89.29339537203784, 43.15076653424144), (-89.29340138020267, 43.15079625208556), (-89.29340812984384, 43.15082588525411), (-89.29341561483832, 43.150855422938946), (-89.2934238352061, 43.15088485613902), (-89.29343278851208, 43.15091417405041), (-89.29344247108814, 43.15094336766788), (-89.29345287803866, 43.15097242708472), (-89.29346400938536, 43.15100134239981), (-89.29347585777192, 43.151030104603755), (-89.29348842199069, 43.15105870379399), (-89.293501697146, 43.15108713006376), (-89.29351567834016, 43.15111537440645), (-89.29353036067738, 43.15114342691528), (-89.29354574048931, 43.15117127858498), (-89.29356181041952, 43.15119892040606), (-89.29357856802893, 43.15122634337467), (-89.2935960059648, 43.1512535366811), (-89.29361411809433, 43.15128049401757), (-89.29363289952525, 43.15130720367706), (-89.29365234412654, 43.1513336584517), (-89.29367244331225, 43.15135984933054), (-89.29369319341555, 43.15138576640821), (-89.29371458461733, 43.15141140247261), (-89.29373661201949, 43.151436748516915), (-89.29375926703392, 43.1514617964304), (-89.29378254353321, 43.151486537204896), (-89.29380643169985, 43.15151096272819), (-89.29383092540436, 43.15153506489229), (-89.29385601482724, 43.151558836485), (-89.29388169261154, 43.151582268496874), (-89.29390795139823, 43.15160535281843), (-89.29393478013652, 43.15162808313626), (-89.29396217146744, 43.15165045134092), (-89.29399011434177, 43.151672450218946), (-89.29401860262985, 43.15169407166224), (-89.29404762405134, 43.151715309356035), (-89.29407717001752, 43.151736155189546), (-89.29410723070679, 43.151756602850725), (-89.29413779629722, 43.15177664602756), (-89.29416885574143, 43.151796276606504), (-89.29420039921565, 43.151815489175675), (-89.2942324168979, 43.15183427742304), (-89.29426489650758, 43.15185263503383), (-89.294297829452, 43.15187055569752), (-89.29433120345028, 43.151888033099304), (-89.29436500744914, 43.15190506182598), (-89.29439922916771, 43.151921635562765), (-89.29443385878002, 43.151937749797995), (-89.29446888523263, 43.15195339911835), (-89.29450429501512, 43.1519685772078), (-89.29454007707204, 43.15198327955329), (-89.29457622034802, 43.151997501641674), (-89.29461271132867, 43.15201123895703), (-89.29464953896047, 43.152024486086255), (-89.29468668972713, 43.152037239413644), (-89.2947241538043, 43.1520494935274), (-89.29476191521515, 43.152061245709156), (-89.29479996536455, 43.1520724905486), (-89.29483828827372, 43.15208322622737), (-89.2948768716594, 43.152093447331076), (-89.29491570446022, 43.15210315204704), (-89.29495477193223, 43.152112335858156), (-89.29499406178655, 43.15212099605021), (-89.2950335617342, 43.152129129909135), (-89.29507325702741, 43.15213673471807), (-89.29511313660473, 43.15214380866432), (-89.2951531844908, 43.152150348129695), (-89.29519338962416, 43.15215635130155), (-89.29523373725507, 43.15216181636321), (-89.29527421386322, 43.15216674149929), (-89.29531480715765, 43.152171124895965), (-89.29535550238678, 43.15217496563665), (-89.29539628726151, 43.15217826100737), (-89.29543714702648, 43.152181011891784), (-89.29547806816123, 43.15218321647469), (-89.29551903837297, 43.15218487384237), (-89.29556004168064, 43.15218598307699), (-89.29560106701707, 43.15218654506637), (-89.29564209963061, 43.15218655889408), (-89.29568312476958, 43.152186023643814), (-89.29572413013553, 43.15218494110213), (-89.2957651022062, 43.15218331035405), (-89.29630348486657, 43.15215797339415), (-89.29769098016213, 43.152092662376695), (-89.29898038568767, 43.15203195368775)]"
