fullStreetName,CoordList
THOMPSON DR,"[(-89.29619937707889, 43.11188669002653), (-89.29616198449445, 43.112769160029266)]"
THOMPSON DR,"[(-89.29616198449445, 43.112769160029266), (-89.29607989251313, 43.11390341969188)]"
THOMPSON DR,"[(-89.2977834795754, 43.118220881171084), (-89.29775363999684, 43.11881712465963), (-89.29775204878037, 43.118845664978444), (-89.29775118000514, 43.118874222283935), (-89.29775103492256, 43.118902785776356), (-89.29775161232328, 43.118931346453344), (-89.29775291345706, 43.11895989441526), (-89.29775493588747, 43.118988419758416), (-89.29775767963567, 43.11901691258167), (-89.2977611447208, 43.119045363884005), (-89.29776532993709, 43.11907376286297), (-89.29777023161941, 43.1191020996134), (-89.29777585101566, 43.1191303651356)]"
THOMPSON DR,"[(-89.29764444856465, 43.11730242027338), (-89.29765792028381, 43.117331846475544), (-89.29767072206447, 43.11736143306467), (-89.29768285023806, 43.117391171035976), (-89.29769430113224, 43.11742105318496), (-89.29770507107834, 43.11745107050684), (-89.29771515763446, 43.11748121489829), (-89.29772455835877, 43.11751147825596), (-89.29773326958062, 43.1175418524752), (-89.29774128886001, 43.1175723285525), (-89.29774861621414, 43.11760289748709), (-89.29775524674189, 43.11763355207295), (-89.29776118046048, 43.11766428330937), (-89.29776641492971, 43.117695082192746), (-89.29777094893457, 43.11772594152113), (-89.29777478126525, 43.11775685139223), (-89.29777791070852, 43.11778780370386), (-89.29778033605281, 43.11781878945393), (-89.29778205731166, 43.11784980144159), (-89.29778307450592, 43.117880828865836), (-89.2977833864185, 43.117911865424695), (-89.2977834795754, 43.118220881171084)]"
THOMPSON DR,"[(-89.29914168785858, 43.10860155374273), (-89.29821723721918, 43.10896595741786), (-89.29821512860839, 43.108966812927704), (-89.2973398412268, 43.10932063077987), (-89.29730261148612, 43.10933438777207), (-89.29726569409667, 43.109348588841186), (-89.29722909889506, 43.10936322949773), (-89.29719283448766, 43.10937830615103), (-89.2971569107093, 43.10939381521177), (-89.29712133862526, 43.109409752191844), (-89.29708612561531, 43.10942611259915), (-89.29705128274296, 43.109442892845706), (-89.2970168186183, 43.109460087540675), (-89.29698274184793, 43.10947769309349), (-89.29694906349908, 43.10949570411588), (-89.29691578972505, 43.10951411521442), (-89.29688293281804, 43.10953292280258), (-89.29685049770461, 43.1095521205853), (-89.29681849667706, 43.109571704976055), (-89.29678693589257, 43.109591668781185), (-89.29675582395774, 43.1096120084101), (-89.29672517071357, 43.109632717573255), (-89.29669498231357, 43.10965379087714), (-89.29666526859674, 43.10967522293233), (-89.29663603694716, 43.10969700744662)]"
THOMPSON DR,"[(-89.29820442377913, 43.119972143421116), (-89.29840048763667, 43.120280760804604), (-89.29842205290737, 43.120313790631414), (-89.29844422317282, 43.12034660418465), (-89.2984669922993, 43.12037919695679), (-89.29849035907314, 43.12041156174549), (-89.2985143173605, 43.12044369404327), (-89.29853886225975, 43.12047558754376), (-89.29856399132679, 43.12050723594333), (-89.2985896996563, 43.120538634735766), (-89.2986159811197, 43.12056977671336), (-89.29864283326906, 43.120600657372556), (-89.29867024874518, 43.12063127040436), (-89.29869822387315, 43.12066161040386), (-89.29872675251885, 43.1206916728635), (-89.2987558322397, 43.120721450579545), (-89.29878545444214, 43.1207509399419), (-89.29881561668174, 43.120780134646814), (-89.29882851745216, 43.120790427639555), (-89.29884087072473, 43.12080107557888), (-89.29885265563956, 43.12081206404096), (-89.29886385625923, 43.120823375006935), (-89.2988744554118, 43.12083499315672), (-89.29888443838851, 43.12084690047286), (-89.29889378924972, 43.120859079836464), (-89.2989024945152, 43.12087151323127), (-89.29891054193342, 43.12088418264234), (-89.29891791802581, 43.12089706915329), (-89.29892461422874, 43.12091015385293), (-89.29893061952295, 43.12092341692758), (-89.29893592534654, 43.12093683856585), (-89.29894052313405, 43.12095040075682), (-89.2989444067846, 43.12096408189166), (-89.29894757142436, 43.120977861263015), (-89.29895000971644, 43.12099172086111), (-89.29895172047685, 43.121005638182346), (-89.29895270005846, 43.121019593420705), (-89.29895294727373, 43.12103356587271), (-89.2989524621635, 43.121047534836265), (-89.29895124476889, 43.12106147960918), (-89.2989492975866, 43.12107538039202), (-89.29894662311692, 43.1210892155851), (-89.2989432250835, 43.12110296629042), (-89.2989391084461, 43.12111661001083), (-89.2989342806127, 43.12113012875235), (-89.29892874653949, 43.12114350181798), (-89.29892251609743, 43.12115670851607), (-89.29891559792352, 43.121169730853865), (-89.2989080018871, 43.121182549039766)]"
THOMPSON DR,"[(-89.300585086944, 43.10685081320614), (-89.30054015821645, 43.10744609753211), (-89.30053678309, 43.10747179984472), (-89.30053266607563, 43.1074974446625), (-89.30052780842401, 43.107523020285484), (-89.30052221384477, 43.10754851411613), (-89.30051588358491, 43.10757391625463), (-89.30050882135401, 43.107599214103416), (-89.30050102840103, 43.107624396862434), (-89.3004925096622, 43.10764945283561), (-89.30048327007378, 43.10767437032665), (-89.30047331088127, 43.107699140335825), (-89.30046263948144, 43.10772374936932), (-89.30045125835007, 43.10774818752847), (-89.30043917487872, 43.10777244401977), (-89.30042639154676, 43.1077965071444), (-89.30041291697248, 43.1078203670101), (-89.30039875486382, 43.10784401191947), (-89.30038391383918, 43.10786743198022), (-89.30036839883323, 43.1078906163962), (-89.30035221723587, 43.107913555273925), (-89.3003353764371, 43.10793623871997), (-89.3003178838305, 43.10795865504054), (-89.3002997480328, 43.10798079524362), (-89.30028097520739, 43.108002648534196), (-89.30026157642807, 43.1080242059229), (-89.3002415578565, 43.10804545751485)]"
THOMPSON DR,"[(-89.29777585101566, 43.1191303651356), (-89.29778004862125, 43.11915932668706), (-89.29778495285888, 43.11918822869949), (-89.29779056374952, 43.11921706127177), (-89.29779687762448, 43.119245816298935), (-89.29780389450653, 43.1192744829798), (-89.29781160949825, 43.11930305320798), (-89.29782002261875, 43.119331517982424), (-89.29782913020104, 43.119359868298005), (-89.29783892858178, 43.11938809334953), (-89.29784941654584, 43.119416186834705), (-89.29786058920304, 43.11944413704684), (-89.2978724428826, 43.11947193678098), (-89.29788497391927, 43.119499576131936), (-89.29789817864412, 43.11952704699454), (-89.29791205339, 43.119554340363685), (-89.29792659203224, 43.119581447231475), (-89.29794179213246, 43.119608358594114), (-89.29795764756237, 43.11963506724386), (-89.29797415219905, 43.11966156327279), (-89.29799130237521, 43.11968783767566), (-89.29800909318942, 43.11971388414624), (-89.29802751606306, 43.11973969187375), (-89.29804656855198, 43.1197652545546), (-89.29806624207397, 43.119790563178114), (-89.29820442377913, 43.119972143421116)]"
THOMPSON DR,"[(-89.29820442377913, 43.119972143421116), (-89.29825431933794, 43.12002233547934), (-89.2983036626933, 43.12007281854892), (-89.29835245385004, 43.12012358993024), (-89.29840068666923, 43.12017464691708), (-89.29844835993234, 43.12022598410826), (-89.29849546872556, 43.12027760059905), (-89.29854201305704, 43.1203294918897), (-89.29858798678971, 43.12038165437388), (-89.29863338869933, 43.120434085350595), (-89.29865510489749, 43.120460584199854), (-89.29867737331257, 43.120486836114154), (-89.29870019027513, 43.12051283298831), (-89.29872354964911, 43.12053857121511), (-89.29874744653628, 43.12056404268796), (-89.29877187480419, 43.12058924199934), (-89.29879682832025, 43.12061416374183), (-89.2988223021826, 43.12063880160907), (-89.29884829025853, 43.12066315019358), (-89.2988747864174, 43.12068720318769), (-89.2989017820708, 43.12071095428116), (-89.29906614795671, 43.120871659613265), (-89.29909129651381, 43.12089379570335), (-89.299116958112, 43.12091561370539), (-89.29914312416298, 43.12093710730903), (-89.29916978607638, 43.12095827110418), (-89.29919693895184, 43.120979097884465), (-89.29922457297018, 43.12099958223843), (-89.29925267954282, 43.12101971785585), (-89.29928125130819, 43.12103949932786), (-89.2993102809063, 43.12105892034556), (-89.29933975851799, 43.12107797549755), (-89.29936967555265, 43.121096659373634), (-89.29940002341982, 43.12111496656372)]"
TREE LN,"[(-89.5027191038089, 43.06556806588506), (-89.50308454876581, 43.065570513046275), (-89.50377455563351, 43.065575130575716), (-89.50381056166336, 43.06557470346334), (-89.50384655236276, 43.06557382539833), (-89.50388251791092, 43.06557249728781), (-89.50391844725968, 43.06557072003977)]"
TREE LN,"[(-89.50772140007942, 43.06392488664277), (-89.50852225112133, 43.06391445182245)]"
TREE LN,"[(-89.50584599107752, 43.06467951869662), (-89.5060828601185, 43.06449843695513)]"
TREE LN,"[(-89.50533641362216, 43.06507018512789), (-89.50584599107752, 43.06467951869662)]"
TREE LN,"[(-89.5060828601185, 43.06449843695513), (-89.50643921630775, 43.06422599804167)]"
TREE LN,"[(-89.50708664041014, 43.063939200066415), (-89.50711332343052, 43.063936392650575), (-89.50714008191004, 43.06393400372112), (-89.50716690480323, 43.06393203508644), (-89.507193778607, 43.06393048675652), (-89.50722069104717, 43.063929359640504), (-89.50724762984821, 43.06392865374753), (-89.50727458396477, 43.063928370886), (-89.50730153989126, 43.063928509265736), (-89.50772140007942, 43.06392488664277)]"
TREE LN,"[(-89.50674014487227, 43.06404071287641), (-89.50676735903748, 43.064029525175464), (-89.50679492862886, 43.064018816060965), (-89.50682283646789, 43.06400859094596), (-89.50685107028517, 43.063998854339864), (-89.5068796104507, 43.06398961435786), (-89.50690844346516, 43.06398087370999), (-89.50693755092489, 43.06397263961057), (-89.506966918103, 43.063964914770565), (-89.5069965265936, 43.06395770460407), (-89.50702636167094, 43.06395101272226), (-89.50705640492792, 43.063944843639), (-89.50708664041014, 43.063939200066415)]"
TREE LN,"[(-89.50643921630775, 43.06422599804167), (-89.50646733901219, 43.06420582490034), (-89.50649592130577, 43.06418600335446), (-89.50652495582905, 43.064166537909564), (-89.50655443399745, 43.06414743487246), (-89.50658434845168, 43.064128698748675), (-89.50661468937965, 43.06411033584583), (-89.50664544696677, 43.06409235067139), (-89.50667661631037, 43.06407474862929), (-89.5067081839131, 43.06405753422962), (-89.50674014487227, 43.06404071287641)]"
TREE LN,"[(-89.51739723393747, 43.06407825425971), (-89.51865401164126, 43.064067188395235), (-89.51869048084728, 43.06406527193704), (-89.51872689399693, 43.06406283795431), (-89.51876323513176, 43.06405988736061), (-89.5187994907472, 43.06405642016743), (-89.51883564857204, 43.06405243998569), (-89.51887169510026, 43.064047945926696), (-89.51890761560396, 43.06404294070337), (-89.51894339780911, 43.064037426126404), (-89.51897902698774, 43.06403140490863), (-89.51901448963689, 43.06402487796175), (-89.51904977348528, 43.06401784889679), (-89.51908486626037, 43.06401032042453), (-89.51911975200395, 43.0640022934588), (-89.51915441967527, 43.06399377340975), (-89.51918885577278, 43.06398476208921), (-89.51922304679923, 43.06397526400937), (-89.5192569817084, 43.06396528098005), (-89.51929064454917, 43.06395481841559), (-89.51932402673195, 43.063943879023874), (-89.51935711230585, 43.063932468219285), (-89.51938989022759, 43.06392058961188), (-89.51942234822613, 43.063908246812744), (-89.51945447403499, 43.06389544613334), (-89.51948625538179, 43.063882190284644), (-89.51951768000154, 43.063868486478185), (-89.51954873807857, 43.06385433832313)]"
TREE LN,"[(-89.51256663023716, 43.06413811425358), (-89.5132986399944, 43.06413000640563), (-89.51414329285684, 43.06411970980156), (-89.51457357692823, 43.06411400142537), (-89.51739723393747, 43.06407825425971)]"
TREE LN,"[(-89.50391844725968, 43.06557072003977), (-89.50395835423427, 43.06556808214005), (-89.50399819051952, 43.06556490961489), (-89.50403794015983, 43.06556120607633), (-89.50407759087668, 43.06555697063308), (-89.50411712916747, 43.065552205095095), (-89.50415654275726, 43.065546911271504), (-89.50419581814462, 43.065541091872454), (-89.5042349418247, 43.06553474690767), (-89.50427390152488, 43.06552787998658), (-89.5043126837427, 43.06552049291926), (-89.50435127620456, 43.06551258841495), (-89.5043896641802, 43.065504168284704), (-89.50442783662496, 43.06549523613702), (-89.50446578126515, 43.06548579468126), (-89.5045034833733, 43.06547584752865), (-89.50454093190332, 43.06546539738772), (-89.50457811458304, 43.06545444786793), (-89.50461501791253, 43.06544300257963), (-89.50465163084714, 43.065431065131534), (-89.50468793988823, 43.06541864003414), (-89.50472393399129, 43.06540573089614), (-89.5047596008866, 43.0653923431273), (-89.50479492952844, 43.06537847943615), (-89.50482990519312, 43.06536414613436), (-89.50486452051912, 43.06534934682803), (-89.50489875955395, 43.06533408692965), (-89.50493261493745, 43.065318370945384), (-89.50496607194606, 43.06530220518687), (-89.50499912199197, 43.06528559416131), (-89.50503175280694, 43.06526854417855), (-89.50506395334806, 43.06525105974752), (-89.5050957138037, 43.06523314807649), (-89.5051242018338, 43.06521648451184), (-89.50515227317763, 43.06519944679857), (-89.50517992170414, 43.06518204034211), (-89.50520713637191, 43.06516427055133), (-89.5052339098248, 43.06514614463275), (-89.50526023347409, 43.065127666193355), (-89.50528609750978, 43.06510884334145), (-89.50531149334446, 43.06508968058411), (-89.50533641362216, 43.06507018512789)]"
TREE LN,"[(-89.52016059009102, 43.06294747643525), (-89.52015983229458, 43.06292333537034), (-89.52015843863543, 43.06289921015137), (-89.52015641035342, 43.062875107978066), (-89.52015374869401, 43.06285103965056), (-89.52015045367094, 43.06282701326973), (-89.52014652775571, 43.06280303873462), (-89.5201419709607, 43.06277912324596), (-89.52013678452975, 43.06275527670378), (-89.52013097338842, 43.06273150810481), (-89.52012453632409, 43.06270782645104), (-89.52011747826057, 43.06268423983913), (-89.52010980044197, 43.06266075816903)]"
TREE LN,"[(-89.52001238013952, 43.06343482004863), (-89.52002614538273, 43.063411796204306), (-89.52003926826445, 43.06338857128385), (-89.52005174266304, 43.063365155193914), (-89.52006356245539, 43.0633415569409), (-89.52007472397673, 43.06331778732946), (-89.52008522110391, 43.06329385536607), (-89.52009505139975, 43.06326977185427), (-89.52010420874132, 43.063245545800456), (-89.52011269069133, 43.0632211880082), (-89.52012049358494, 43.063196709281996), (-89.5201276149807, 43.06317211772501), (-89.52013404876143, 43.063147425944116), (-89.52013979616844, 43.063122642039296), (-89.52014485231079, 43.0630977777162), (-89.52014921597755, 43.06307284287708), (-89.52015288473152, 43.06304784832533), (-89.52015585858926, 43.06302280396231), (-89.52015813388607, 43.062997720592314), (-89.52015971186619, 43.06297260811554), (-89.52016059009102, 43.06294747643525)]"
TREE LN,"[(-89.50852225112133, 43.06391445182245), (-89.50865108982443, 43.06391301162722), (-89.5089985343353, 43.063909126654345)]"
TREE LN,"[(-89.5089985343353, 43.063909126654345), (-89.50963871973248, 43.06390377612325), (-89.51059557321486, 43.063893604456965), (-89.51080935749565, 43.06389244633806)]"
TREE LN,"[(-89.51080935749565, 43.06389244633806), (-89.51084425087691, 43.063893281619904), (-89.51087911551274, 43.06389461377117), (-89.51091393912273, 43.06389643920094), (-89.51094870697906, 43.063898759720836), (-89.51098340680396, 43.0639015735404), (-89.51101802632095, 43.063904879768934), (-89.51105255202458, 43.06390867661682), (-89.51108697163835, 43.06391296319366), (-89.51112127043055, 43.06391773861078), (-89.51115543734831, 43.063922999276535), (-89.51118945765984, 43.063928744302395), (-89.51122332154256, 43.063934971895854), (-89.51125701303437, 43.06394167936916), (-89.51129052231134, 43.063948864029875), (-89.51132383463774, 43.06395652228914), (-89.51151053054654, 43.06400086623678), (-89.51166906492897, 43.064043178757466), (-89.51170364434662, 43.064052595620204), (-89.51173846979279, 43.06406151002164), (-89.51177352898539, 43.0640699183708), (-89.51180880841476, 43.06407781707753), (-89.51184429211727, 43.064085203453914), (-89.51187996903971, 43.06409207480803), (-89.51191582444476, 43.06409842755083), (-89.51195184359895, 43.06410426079364), (-89.51198801176359, 43.06410957004735), (-89.51202431788933, 43.064114355320456), (-89.51206074478348, 43.06411861302595), (-89.51209727894154, 43.06412234317429)]"
UNIVERSITY AVE,"[(-89.42863150292104, 43.07206877271914), (-89.42864939379933, 43.07206753137408), (-89.42866733752345, 43.072066791380536), (-89.42868530585535, 43.072066555440394), (-89.42870327301245, 43.07206682265494), (-89.42872121321192, 43.072067593025736), (-89.42873910067107, 43.072068864754016), (-89.42875690837938, 43.07207063784132), (-89.42877461055382, 43.07207290778864), (-89.42879218141128, 43.07207567189726), (-89.4288095951688, 43.072078926568246), (-89.42934582386263, 43.07222123851023), (-89.43124126063026, 43.072710834560034)]"
WALDORF BLVD,"[(-89.52377133195047, 43.03583520542133), (-89.52378412909154, 43.03554463794269), (-89.52378675144962, 43.03551723269211), (-89.52379009291795, 43.03548986910793), (-89.52379414983237, 43.03546255799452), (-89.52379892220827, 43.03543530925313), (-89.52380440883405, 43.03540813278593), (-89.52381060481694, 43.035381038498336), (-89.52381751140088, 43.035354037190395), (-89.52382512369174, 43.03532713786748), (-89.52383343925085, 43.035300350432856), (-89.5238424556412, 43.03527368568971), (-89.52385216796864, 43.03524715264345), (-89.5238625750231, 43.035220762096195), (-89.52387367191055, 43.03519452305326), (-89.52388545373691, 43.03516844451984), (-89.5238979180667, 43.035142538199366), (-89.52391105754884, 43.03511681129896), (-89.52392486974796, 43.03509127552201), (-89.52393934854007, 43.035065938074595), (-89.5239544878087, 43.035040810663304), (-89.52397028388405, 43.03501590049206), (-89.52398672942114, 43.0349912183684), (-89.52400381829766, 43.03496677239847), (-89.52402154562132, 43.03494257248756), (-89.52403990281435, 43.03491862584392), (-89.52405888498599, 43.03489494327284), (-89.52407848478707, 43.03487153288156), (-89.52409869364284, 43.0348484036785), (-89.52411950420269, 43.03482556287081), (-89.52414091034751, 43.03480302036475), (-89.52416290349971, 43.03478078336855), (-89.52418547508488, 43.03475886089062), (-89.52420861652541, 43.034737260139124), (-89.52423232047538, 43.034715991021464), (-89.5242565771274, 43.034695058946674), (-89.52428137790858, 43.034674473823294), (-89.52430671424015, 43.034654241959416), (-89.5243325750907, 43.034634370565364), (-89.52435895188461, 43.03461486774948), (-89.52507448455577, 43.034177791443284)]"
WALDORF BLVD,"[(-89.52621478779415, 43.033152368291546), (-89.52621234780919, 43.03314031804383), (-89.52621056784002, 43.03312820508834), (-89.5262094503737, 43.03311604922536), (-89.52620899912579, 43.033103871153976), (-89.52620921412628, 43.03309168887633), (-89.52621009418277, 43.0330795230961), (-89.52621163932677, 43.03306739271554), (-89.52621384591197, 43.03305531844043), (-89.52621671151287, 43.03304331737497), (-89.52622023003072, 43.03303141112736), (-89.52622439658755, 43.03301961770412), (-89.52622920385457, 43.033007956914304), (-89.52623464572551, 43.032996445865415), (-89.52624903583703, 43.03296377680406), (-89.52626272014031, 43.032930944562885), (-89.52627569619764, 43.03289795814535), (-89.5262879591142, 43.03286482475707), (-89.52629950767935, 43.0328315534005), (-89.52631033700148, 43.03279815308136), (-89.52632044586537, 43.032764630101696), (-89.52632983183638, 43.032730995265275), (-89.52633849001843, 43.03269725487755), (-89.52634642165643, 43.032663418838666), (-89.52635362308429, 43.03262949525312), (-89.5263600930899, 43.0325954922232), (-89.52636582923417, 43.03256141785216), (-89.5263708303082, 43.032527282042444), (-89.52637509632521, 43.03249309199501), (-89.52637862362236, 43.03245885761449), (-89.52638141343849, 43.0324245852006), (-89.52638346579312, 43.03239028555466), (-89.52638477702017, 43.032355966781076), (-89.52638534958713, 43.03232163607848), (-89.52638518351348, 43.03228730424818)]"
WALDORF BLVD,"[(-89.52507448455577, 43.034177791443284), (-89.52534728764056, 43.03401768367545), (-89.52538296228238, 43.03399608578358), (-89.5254181638064, 43.03397407335698), (-89.525452883634, 43.03395165270453), (-89.52548711195944, 43.03392883013632), (-89.52552084142974, 43.033905611060035), (-89.52555406223624, 43.033881999985574), (-89.52558676703059, 43.03385800502099), (-89.52561894723127, 43.03383363067503), (-89.52565059426135, 43.03380888415673), (-89.5256816995411, 43.03378377087501), (-89.52571225694754, 43.03375829803664), (-89.52574225790256, 43.033732471950636), (-89.5257716938264, 43.03370629802583), (-89.52580055859791, 43.03367978436922), (-89.52582884486438, 43.033652936388556), (-89.52585654527782, 43.033625762191825), (-89.52588365248572, 43.03359826718687), (-89.52591015914155, 43.033570460381796), (-89.52593605911835, 43.033542346283134), (-89.52596134629673, 43.03351393389796), (-89.52598601332738, 43.03348523043422), (-89.52601005531344, 43.03345624219746), (-89.52603346490716, 43.03342697729582), (-89.52605623721176, 43.033397442034804), (-89.52607836488114, 43.033367645422636), (-89.52609984301856, 43.03333759376482), (-89.52612066795746, 43.03330729516612), (-89.5261408311217, 43.033276756835484), (-89.52616033007331, 43.03324598777659), (-89.52617915991567, 43.03321499429505), (-89.526197313303, 43.033183785398904), (-89.52621478779415, 43.033152368291546)]"
WALDORF BLVD,"[(-89.52374703874041, 43.036838573087316), (-89.52377133195047, 43.03583520542133)]"
WALDORF BLVD,"[(-89.5264961721766, 43.03229038859948), (-89.52650736385762, 43.03164178996167), (-89.5265085227718, 43.03163131882855), (-89.52650902030469, 43.03162081859486), (-89.5265088540439, 43.031610313565736), (-89.52650802525173, 43.0315998244426), (-89.52650653519683, 43.031589375527204), (-89.5265043875968, 43.031578988418794), (-89.52650158739655, 43.03156868471551), (-89.52649813954382, 43.031558487815495), (-89.52649405143569, 43.03154841841462), (-89.52648933292632, 43.03153849900651), (-89.52648399386656, 43.031528750284636), (-89.526478044109, 43.03151919384261), (-89.52647149841088, 43.0315098494692), (-89.52646437030242, 43.03150073695449), (-89.52645667454078, 43.03149187608728), (-89.5264484283371, 43.03148328665422)]"
WALDORF BLVD,"[(-89.52638518351348, 43.03228730424818), (-89.52638238776194, 43.03164666723068), (-89.52638211421295, 43.031635103770114), (-89.52638252899078, 43.03162354148287), (-89.52638363213616, 43.031612004671864), (-89.52638541877592, 43.031600514044065), (-89.52638788894629, 43.03158909120196), (-89.52639103532312, 43.031577758654954), (-89.52639485303338, 43.03156653711002), (-89.52639933597989, 43.03155544907529), (-89.52640447315336, 43.03154451436324), (-89.52641025600283, 43.03153375548419), (-89.52641667351736, 43.03152319135044), (-89.52642371346374, 43.03151284357571), (-89.52643136360261, 43.03150273017317), (-89.52643960679144, 43.03149287186086), (-89.5264484283371, 43.03148328665422)]"
WALDORF BLVD,"[(-89.52621478779415, 43.033152368291546), (-89.52622596725448, 43.03314894311067), (-89.52623685142702, 43.033145039338976), (-89.52624740106927, 43.03314066961381), (-89.52625758062725, 43.03313585106961), (-89.52626735331705, 43.03313059904189), (-89.52627668726886, 43.033124932461966), (-89.5262855469334, 43.03311887116477), (-89.52629390412496, 43.033112435878536), (-89.52630172698136, 43.03310565003519), (-89.52630898977556, 43.03309853706117), (-89.5263156667819, 43.03309112128291), (-89.52632173473198, 43.03308342882488), (-89.5263271715858, 43.033075486710544), (-89.52633196021287, 43.033067322858905), (-89.5263360822559, 43.03305896519017), (-89.52635064210993, 43.033025115918306), (-89.52636452439299, 43.03299111424269), (-89.52637772543576, 43.032956966467715), (-89.52639024157202, 43.03292268069795), (-89.52640207158653, 43.03288826323547), (-89.52641321181312, 43.03285372218484), (-89.52642365858568, 43.03281906565061), (-89.52643341314295, 43.032784299932565), (-89.5264424705918, 43.03274943313634), (-89.52645082971867, 43.03271447246403), (-89.52645848808292, 43.032679425118964), (-89.52646544570091, 43.03264430010235), (-89.5264717001306, 43.03260910371726), (-89.52647725015835, 43.03257384316589), (-89.52648209334664, 43.03253852745156), (-89.52648623093431, 43.03250316287401), (-89.52648966048243, 43.0324677575366), (-89.52649238077885, 43.0324323195414), (-89.52649439306407, 43.03239685608827), (-89.52649569612446, 43.032361374379214), (-89.52649628874798, 43.03232588251632), (-89.5264961721766, 43.03229038859948)]"
WALSH RD,"[(-89.3099698999513, 43.1101851351341), (-89.30993817598021, 43.11177292873376), (-89.30993906497612, 43.111809512253345), (-89.30993922419552, 43.11184610225798), (-89.30993865365365, 43.1118826897467), (-89.30993735459086, 43.11191926751982), (-89.30993532702071, 43.111955827476585), (-89.30993256972808, 43.111992361514815), (-89.30992908518363, 43.11202886153607), (-89.3099248733976, 43.11206532123956), (-89.30991993438346, 43.11210173252434), (-89.30991427184205, 43.11213808639302), (-89.30990788332817, 43.11217437564229), (-89.30990077376968, 43.11221059217603), (-89.30989294194818, 43.112246729692174), (-89.30988439033602, 43.11228277919213), (-89.3098751214023, 43.112318733477274), (-89.30986513761613, 43.1123545853491), (-89.3098544389927, 43.11239032580656), (-89.30984303045832, 43.11242594765341), (-89.30983091202334, 43.11246144458881), (-89.30981808738875, 43.112496807615216), (-89.30980455902377, 43.11253202953403), (-89.30942049891132, 43.11360058089632), (-89.30941406510121, 43.11361846488381), (-89.30940830310429, 43.11363647194584), (-89.30940321786194, 43.11365458768579), (-89.30939881308531, 43.11367279860602), (-89.30939509125696, 43.113691091207556), (-89.30939205485952, 43.11370945199151), (-89.30938970760567, 43.113727866559934), (-89.30938804952096, 43.11374632141152)]"
WASHINGTON AVE,"[(-89.36454350737583, 43.08863852563789), (-89.36276337088294, 43.08986897910468)]"
WASHINGTON AVE,"[(-89.37164183671693, 43.08359495859433), (-89.37143188751325, 43.08374350113392)]"
WASHINGTON AVE,"[(-89.37175336613355, 43.083338684207604), (-89.3715217789239, 43.08350441560936)]"
WASHINGTON AVE,"[(-89.34886281907231, 43.100374560480184), (-89.34879174113084, 43.10046652839649)]"
WASHINGTON AVE,"[(-89.37538082627371, 43.0807951084089), (-89.37509690657132, 43.080997299598906)]"
WASHINGTON AVE,"[(-89.37522714727393, 43.081095338201465), (-89.37494906386094, 43.08128888593565)]"
WASHINGTON AVE,"[(-89.35922911190754, 43.09219059365623), (-89.358302969196, 43.092882434380975), (-89.3569525838054, 43.093864019654674)]"
WASHINGTON AVE,"[(-89.34314842512974, 43.103760219282904), (-89.34282418275262, 43.10389446416363), (-89.3427714060394, 43.10391889852214), (-89.34271902179202, 43.10394378227763), (-89.34266703738496, 43.10396911183543), (-89.3426154589642, 43.10399488359993), (-89.34256429390312, 43.1040210948765), (-89.34251354957857, 43.10404774027028), (-89.34246323336279, 43.10407481798669), (-89.34241335017468, 43.10410232352929), (-89.34236390861741, 43.10413025330419), (-89.34231491483719, 43.10415860371593), (-89.34226637498155, 43.10418737026883), (-89.34221829642404, 43.10421655026829), (-89.34217068531352, 43.104246138318665), (-89.34212354779636, 43.10427613082443), (-89.34207689124638, 43.10430652509094), (-89.34203072181359, 43.10433731482251)]"
WASHINGTON AVE,"[(-89.35262264743379, 43.09735873505177), (-89.35200964249196, 43.097815142123004), (-89.35117076230829, 43.09844871641545)]"
WASHINGTON AVE,"[(-89.35185461866915, 43.09770894688111), (-89.35102613090396, 43.09834570656239)]"
WASHINGTON AVE,"[(-89.35270280394359, 43.09707346674289), (-89.35185461866915, 43.09770894688111)]"
WASHINGTON AVE,"[(-89.34514591270744, 43.10293867374891), (-89.34314842512974, 43.103760219282904)]"
